Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 0	 x	 LineStimuli//allStim/stimNo156r0c0v3.3.jpg	 r	 3.194	 GoodTrial	 allStim	 ra
2	 1	 1	 right	 LineStimuli//allStim/stimNo102r10c17v3.8.jpg	 l	 1.768	 GoodTrial	 allStim	 ra
3	 1	 0	 x	 LineStimuli//allStim/stimNo141r0c0v1.5.jpg	 l	 2.049	 GoodTrial	 allStim	 ra
4	 1	 0	 x	 LineStimuli//allStim/stimNo132r0c0v4.3.jpg	 r	 2.261	 GoodTrial	 allStim	 ra
5	 1	 1	 left	 LineStimuli//allStim/stimNo95r13c9v2.3.jpg	 l	 1.592	 GoodTrial	 allStim	 ra
6	 1	 1	 left	 LineStimuli//allStim/stimNo106r9c9v3.8.jpg	 l	 1.491	 GoodTrial	 allStim	 ra
7	 1	 0	 x	 LineStimuli//allStim/stimNo141r0c0v3.3.jpg	 r	 1.799	 GoodTrial	 allStim	 ra
8	 1	 0	 x	 LineStimuli//allStim/stimNo130r0c0v4.3.jpg	 r	 1.609	 GoodTrial	 allStim	 ra
9	 1	 1	 right	 LineStimuli//allStim/stimNo111r11c21v2.3.jpg	 l	 1.504	 GoodTrial	 allStim	 ra
10	 1	 1	 right	 LineStimuli//allStim/stimNo111r9c15v2.8.jpg	 l	 1.402	 GoodTrial	 allStim	 ra
11	 1	 0	 x	 LineStimuli//allStim/stimNo157r0c0v1.8.jpg	 r	 1.671	 GoodTrial	 allStim	 ra
12	 1	 1	 left	 LineStimuli//allStim/stimNo98r3c8v4.3.jpg	 l	 1.432	 GoodTrial	 allStim	 ra
13	 1	 1	 right	 LineStimuli//allStim/stimNo103r11c21v2.3.jpg	 l	 1.428	 GoodTrial	 allStim	 ra
14	 1	 0	 x	 LineStimuli//allStim/stimNo135r0c0v2.8.jpg	 r	 1.482	 GoodTrial	 allStim	 ra
15	 1	 1	 left	 LineStimuli//allStim/stimNo83r14c4v2.3.jpg	 l	 1.407	 GoodTrial	 allStim	 ra
16	 1	 1	 right	 LineStimuli//allStim/stimNo84r15c14v2.3.jpg	 l	 1.708	 GoodTrial	 allStim	 ra
17	 1	 0	 x	 LineStimuli//allStim/stimNo143r0c0v4.3.jpg	 r	 1.476	 GoodTrial	 allStim	 ra
18	 1	 1	 right	 LineStimuli//allStim/stimNo108r9c21v1.8.jpg	 l	 1.414	 GoodTrial	 allStim	 ra
19	 1	 0	 x	 LineStimuli//allStim/stimNo148r0c0v2.8.jpg	 r	 1.556	 GoodTrial	 allStim	 ra
20	 1	 1	 right	 LineStimuli//allStim/stimNo95r6c14v1.5.jpg	 l	 1.480	 GoodTrial	 allStim	 ra
21	 1	 0	 x	 LineStimuli//allStim/stimNo128r0c0v2.8.jpg	 r	 1.473	 GoodTrial	 allStim	 ra
22	 1	 1	 right	 LineStimuli//allStim/stimNo118r4c17v2.3.jpg	 l	 1.489	 GoodTrial	 allStim	 ra
23	 1	 0	 x	 LineStimuli//allStim/stimNo126r0c0v4.3.jpg	 r	 1.540	 GoodTrial	 allStim	 ra
24	 1	 1	 left	 LineStimuli//allStim/stimNo83r4c2v4.3.jpg	 l	 1.501	 GoodTrial	 allStim	 ra
25	 1	 0	 x	 LineStimuli//allStim/stimNo139r0c0v1.8.jpg	 r	 1.549	 GoodTrial	 allStim	 ra
26	 1	 1	 left	 LineStimuli//allStim/stimNo85r2c5v1.5.jpg	 r	 1.736	 GoodTrial	 allStim	 ra
27	 1	 1	 right	 LineStimuli//allStim/stimNo92r10c18v1.8.jpg	 l	 1.707	 GoodTrial	 allStim	 ra
28	 1	 1	 right	 LineStimuli//allStim/stimNo100r6c20v1.5.jpg	 l	 1.580	 GoodTrial	 allStim	 ra
29	 1	 1	 right	 LineStimuli//allStim/stimNo119r12c17v4.3.jpg	 l	 1.450	 GoodTrial	 allStim	 ra
30	 1	 1	 right	 LineStimuli//allStim/stimNo101r12c17v3.8.jpg	 l	 1.471	 GoodTrial	 allStim	 ra
31	 1	 0	 x	 LineStimuli//allStim/stimNo128r0c0v2.3.jpg	 r	 1.611	 GoodTrial	 allStim	 ra
