Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//allStim/stimNo116r2c2v2.3.jpg	 r	 3.070	 GoodTrial	 allStim	 ra
2	 1	 1	 right	 LineStimuli//allStim/stimNo95r9c18v2.8.jpg	 l	 1.749	 GoodTrial	 allStim	 ra
3	 1	 0	 x	 LineStimuli//allStim/stimNo155r0c0v1.8.jpg	 r	 1.931	 GoodTrial	 allStim	 ra
4	 1	 0	 x	 LineStimuli//allStim/stimNo126r0c0v1.5.jpg	 r	 1.872	 GoodTrial	 allStim	 ra
5	 1	 0	 x	 LineStimuli//allStim/stimNo123r0c0v2.3.jpg	 r	 1.751	 GoodTrial	 allStim	 ra
6	 1	 1	 left	 LineStimuli//allStim/stimNo108r3c6v3.8.jpg	 l	 1.911	 GoodTrial	 allStim	 ra
7	 1	 1	 left	 LineStimuli//allStim/stimNo83r8c3v3.3.jpg	 l	 1.641	 GoodTrial	 allStim	 ra
8	 1	 0	 x	 LineStimuli//allStim/stimNo134r0c0v1.5.jpg	 r	 2.494	 GoodTrial	 allStim	 ra
9	 1	 1	 right	 LineStimuli//allStim/stimNo84r9c19v3.8.jpg	 l	 1.609	 GoodTrial	 allStim	 ra
10	 1	 0	 x	 LineStimuli//allStim/stimNo141r0c0v1.5.jpg	 r	 2.046	 GoodTrial	 allStim	 ra
11	 1	 1	 right	 LineStimuli//allStim/stimNo84r6c16v3.3.jpg	 l	 1.627	 GoodTrial	 allStim	 ra
12	 1	 0	 x	 LineStimuli//allStim/stimNo150r0c0v1.8.jpg	 r	 1.853	 GoodTrial	 allStim	 ra
13	 1	 0	 x	 LineStimuli//allStim/stimNo132r0c0v3.3.jpg	 r	 2.650	 GoodTrial	 allStim	 ra
14	 1	 0	 x	 LineStimuli//allStim/stimNo143r0c0v1.5.jpg	 r	 2.008	 GoodTrial	 allStim	 ra
15	 1	 0	 x	 LineStimuli//allStim/stimNo129r0c0v3.3.jpg	 x	 1.594	 GoodTrial	 allStim	 ra
16	 1	 1	 left	 LineStimuli//allStim/stimNo106r3c7v1.5.jpg	 r	 1.920	 GoodTrial	 allStim	 ra
17	 1	 0	 x	 LineStimuli//allStim/stimNo125r0c0v3.3.jpg	 r	 1.711	 GoodTrial	 allStim	 ra
18	 1	 1	 right	 LineStimuli//allStim/stimNo91r11c20v2.3.jpg	 l	 1.667	 GoodTrial	 allStim	 ra
19	 1	 1	 left	 LineStimuli//allStim/stimNo82r12c4v2.3.jpg	 l	 2.004	 GoodTrial	 allStim	 ra
20	 1	 0	 x	 LineStimuli//allStim/stimNo138r0c0v2.3.jpg	 r	 2.155	 GoodTrial	 allStim	 ra
21	 1	 0	 x	 LineStimuli//allStim/stimNo127r0c0v1.5.jpg	 r	 2.199	 GoodTrial	 allStim	 ra
