Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//allStim/stimNo85r13c2v1.8.jpg	 l	 3.539	 GoodTrial	 allStim	 ra
2	 1	 0	 x	 LineStimuli//allStim/stimNo144r0c0v1.5.jpg	 r	 3.595	 GoodTrial	 allStim	 ra
3	 1	 0	 x	 LineStimuli//allStim/stimNo131r0c0v3.8.jpg	 r	 2.235	 GoodTrial	 allStim	 ra
4	 1	 1	 left	 LineStimuli//allStim/stimNo104r12c8v3.8.jpg	 l	 1.723	 GoodTrial	 allStim	 ra
5	 1	 1	 left	 LineStimuli//allStim/stimNo101r5c5v4.3.jpg	 l	 1.546	 GoodTrial	 allStim	 ra
6	 1	 1	 left	 LineStimuli//allStim/stimNo107r5c6v2.8.jpg	 l	 1.547	 GoodTrial	 allStim	 ra
7	 1	 0	 x	 LineStimuli//allStim/stimNo151r0c0v1.5.jpg	 r	 1.648	 GoodTrial	 allStim	 ra
8	 1	 1	 right	 LineStimuli//allStim/stimNo82r11c15v1.5.jpg	 r	 1.896	 GoodTrial	 allStim	 ra
9	 1	 1	 left	 LineStimuli//allStim/stimNo107r2c8v4.3.jpg	 l	 1.657	 GoodTrial	 allStim	 ra
10	 1	 0	 x	 LineStimuli//allStim/stimNo134r0c0v1.8.jpg	 r	 3.792	 GoodTrial	 allStim	 ra
11	 1	 1	 right	 LineStimuli//allStim/stimNo118r9c20v1.5.jpg	 r	 4.351	 GoodTrial	 allStim	 ra
12	 1	 1	 right	 LineStimuli//allStim/stimNo99r2c13v3.8.jpg	 l	 1.852	 GoodTrial	 allStim	 ra
13	 1	 1	 left	 LineStimuli//allStim/stimNo110r7c3v1.5.jpg	 r	 7.422	 GoodTrial	 allStim	 ra
14	 1	 0	 x	 LineStimuli//allStim/stimNo129r0c0v2.8.jpg	 r	 3.504	 GoodTrial	 allStim	 ra
15	 1	 1	 left	 LineStimuli//allStim/stimNo120r5c3v3.8.jpg	 l	 1.624	 GoodTrial	 allStim	 ra
16	 1	 0	 x	 LineStimuli//allStim/stimNo158r0c0v1.5.jpg	 r	 5.543	 GoodTrial	 allStim	 ra
17	 1	 1	 right	 LineStimuli//allStim/stimNo81r10c14v4.3.jpg	 l	 1.927	 GoodTrial	 allStim	 ra
18	 1	 1	 right	 LineStimuli//allStim/stimNo114r8c19v2.8.jpg	 l	 1.536	 GoodTrial	 allStim	 ra
19	 1	 1	 right	 LineStimuli//allStim/stimNo112r5c15v3.3.jpg	 l	 1.508	 GoodTrial	 allStim	 ra
20	 1	 1	 left	 LineStimuli//allStim/stimNo106r9c9v3.8.jpg	 l	 1.769	 GoodTrial	 allStim	 ra
21	 1	 0	 x	 LineStimuli//allStim/stimNo155r0c0v1.8.jpg	 r	 3.587	 GoodTrial	 allStim	 ra
22	 1	 0	 x	 LineStimuli//allStim/stimNo155r0c0v3.3.jpg	 r	 1.912	 GoodTrial	 allStim	 ra
23	 1	 0	 x	 LineStimuli//allStim/stimNo149r0c0v1.5.jpg	 l	 3.394	 GoodTrial	 allStim	 ra
24	 1	 0	 x	 LineStimuli//allStim/stimNo154r0c0v3.8.jpg	 r	 1.808	 GoodTrial	 allStim	 ra
25	 1	 0	 x	 LineStimuli//allStim/stimNo132r0c0v1.5.jpg	 r	 4.607	 GoodTrial	 allStim	 ra
26	 1	 0	 x	 LineStimuli//allStim/stimNo149r0c0v3.8.jpg	 r	 1.963	 GoodTrial	 allStim	 ra
27	 1	 0	 x	 LineStimuli//allStim/stimNo122r0c0v1.5.jpg	 r	 3.731	 GoodTrial	 allStim	 ra
28	 1	 0	 x	 LineStimuli//allStim/stimNo147r0c0v2.8.jpg	 r	 1.823	 GoodTrial	 allStim	 ra
29	 1	 0	 x	 LineStimuli//allStim/stimNo133r0c0v3.3.jpg	 r	 2.105	 GoodTrial	 allStim	 ra
30	 1	 0	 x	 LineStimuli//allStim/stimNo154r0c0v2.8.jpg	 r	 2.722	 GoodTrial	 allStim	 ra
31	 1	 0	 x	 LineStimuli//allStim/stimNo124r0c0v3.3.jpg	 r	 1.811	 GoodTrial	 allStim	 ra
32	 1	 1	 left	 LineStimuli//allStim/stimNo109r11c8v3.8.jpg	 l	 1.555	 GoodTrial	 allStim	 ra
33	 1	 0	 x	 LineStimuli//allStim/stimNo121r0c0v2.8.jpg	 r	 1.675	 GoodTrial	 allStim	 ra
34	 1	 0	 x	 LineStimuli//allStim/stimNo154r0c0v4.3.jpg	 r	 1.991	 GoodTrial	 allStim	 ra
35	 1	 0	 x	 LineStimuli//allStim/stimNo157r0c0v1.5.jpg	 r	 3.248	 GoodTrial	 allStim	 ra
36	 1	 0	 x	 LineStimuli//allStim/stimNo158r0c0v2.3.jpg	 r	 1.696	 GoodTrial	 allStim	 ra
