Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//3.3/stimNo118r3c16v3.3.jpg	 r	 3.158	 GoodTrial	 allStim	 si
2	 1	 1	 left	 LineStimuli//3.8/stimNo116r7c3v3.8.jpg	 l	 1.999	 GoodTrial	 allStim	 si
3	 1	 1	 left	 LineStimuli//4.3/stimNo111r10c9v4.3.jpg	 l	 2.185	 GoodTrial	 allStim	 si
4	 1	 1	 left	 LineStimuli//4.3/stimNo95r11c9v4.3.jpg	 l	 2.065	 GoodTrial	 allStim	 si
5	 1	 1	 right	 LineStimuli//3.8/stimNo112r12c16v3.8.jpg	 l	 2.754	 GoodTrial	 allStim	 si
6	 1	 1	 left	 LineStimuli//3.3/stimNo92r10c7v3.3.jpg	 x	 1.185	 GoodTrial	 allStim	 si
7	 1	 1	 right	 LineStimuli//2.8/stimNo120r8c20v2.8.jpg	 l	 2.536	 GoodTrial	 allStim	 si
8	 1	 1	 left	 LineStimuli//2.3/stimNo104r2c4v2.3.jpg	 l	 3.725	 GoodTrial	 allStim	 si
9	 1	 1	 left	 LineStimuli//1.8/stimNo103r15c10v1.8.jpg	 r	 12.791	 GoodTrial	 allStim	 si
10	 1	 0	 x	 LineStimuli//1.5/stimNo154r0c0v1.5.jpg	 l	 3.832	 GoodTrial	 allStim	 si
11	 1	 0	 x	 LineStimuli//1.5/stimNo144r0c0v1.5.jpg	 x	 1.125	 GoodTrial	 allStim	 si
12	 1	 1	 left	 LineStimuli//1.8/stimNo94r13c8v1.8.jpg	 l	 5.303	 GoodTrial	 allStim	 si
13	 1	 1	 left	 LineStimuli//2.3/stimNo82r12c4v2.3.jpg	 l	 2.096	 GoodTrial	 allStim	 si
14	 1	 1	 right	 LineStimuli//2.8/stimNo111r9c15v2.8.jpg	 l	 2.208	 GoodTrial	 allStim	 si
15	 1	 0	 x	 LineStimuli//3.3/stimNo130r0c0v3.3.jpg	 r	 4.180	 GoodTrial	 allStim	 si
16	 1	 0	 x	 LineStimuli//3.8/stimNo155r0c0v3.8.jpg	 r	 4.460	 GoodTrial	 allStim	 si
17	 1	 0	 x	 LineStimuli//4.3/stimNo136r0c0v4.3.jpg	 r	 3.822	 GoodTrial	 allStim	 si
18	 1	 0	 x	 LineStimuli//4.3/stimNo158r0c0v4.3.jpg	 r	 3.286	 GoodTrial	 allStim	 si
19	 1	 1	 left	 LineStimuli//3.8/stimNo104r12c8v3.8.jpg	 l	 2.512	 GoodTrial	 allStim	 si
20	 1	 1	 left	 LineStimuli//3.3/stimNo109r15c7v3.3.jpg	 l	 1.992	 GoodTrial	 allStim	 si
21	 1	 0	 x	 LineStimuli//2.8/stimNo134r0c0v2.8.jpg	 r	 6.030	 GoodTrial	 allStim	 si
22	 1	 1	 right	 LineStimuli//2.3/stimNo98r12c21v2.3.jpg	 l	 3.430	 GoodTrial	 allStim	 si
23	 1	 0	 x	 LineStimuli//1.8/stimNo121r0c0v1.8.jpg	 r	 3.494	 GoodTrial	 allStim	 si
24	 1	 0	 x	 LineStimuli//1.5/stimNo126r0c0v1.5.jpg	 r	 4.852	 GoodTrial	 allStim	 si
25	 1	 0	 x	 LineStimuli//1.5/stimNo150r0c0v1.5.jpg	 r	 8.560	 GoodTrial	 allStim	 si
26	 1	 1	 right	 LineStimuli//1.8/stimNo109r7c17v1.8.jpg	 l	 2.198	 GoodTrial	 allStim	 si
27	 1	 1	 left	 LineStimuli//2.3/stimNo104r2c4v2.3.jpg	 l	 2.792	 GoodTrial	 allStim	 si
28	 1	 0	 x	 LineStimuli//2.8/stimNo130r0c0v2.8.jpg	 r	 3.774	 GoodTrial	 allStim	 si
29	 1	 1	 right	 LineStimuli//3.3/stimNo112r5c15v3.3.jpg	 l	 2.256	 GoodTrial	 allStim	 si
30	 1	 0	 x	 LineStimuli//3.8/stimNo127r0c0v3.8.jpg	 r	 2.633	 GoodTrial	 allStim	 si
31	 1	 0	 x	 LineStimuli//4.3/stimNo132r0c0v4.3.jpg	 r	 3.144	 GoodTrial	 allStim	 si
32	 1	 0	 x	 LineStimuli//4.3/stimNo144r0c0v4.3.jpg	 r	 2.972	 GoodTrial	 allStim	 si
33	 1	 1	 left	 LineStimuli//3.8/stimNo83r9c9v3.8.jpg	 l	 1.644	 GoodTrial	 allStim	 si
34	 1	 1	 right	 LineStimuli//3.3/stimNo118r3c16v3.3.jpg	 l	 1.652	 GoodTrial	 allStim	 si
35	 1	 0	 x	 LineStimuli//2.8/stimNo128r0c0v2.8.jpg	 r	 2.865	 GoodTrial	 allStim	 si
36	 1	 0	 x	 LineStimuli//2.3/stimNo130r0c0v2.3.jpg	 r	 4.128	 GoodTrial	 allStim	 si
37	 1	 1	 left	 LineStimuli//1.8/stimNo98r15c5v1.8.jpg	 l	 1.670	 GoodTrial	 allStim	 si
38	 1	 1	 left	 LineStimuli//1.5/stimNo106r3c7v1.5.jpg	 r	 3.422	 GoodTrial	 allStim	 si
39	 1	 0	 x	 LineStimuli//1.5/stimNo134r0c0v1.5.jpg	 l	 1.801	 GoodTrial	 allStim	 si
40	 1	 0	 x	 LineStimuli//1.8/stimNo140r0c0v1.8.jpg	 l	 3.682	 GoodTrial	 allStim	 si
41	 1	 1	 left	 LineStimuli//2.3/stimNo108r15c6v2.3.jpg	 l	 1.665	 GoodTrial	 allStim	 si
42	 1	 1	 left	 LineStimuli//2.8/stimNo98r15c2v2.8.jpg	 l	 1.728	 GoodTrial	 allStim	 si
43	 1	 0	 x	 LineStimuli//3.3/stimNo158r0c0v3.3.jpg	 r	 4.383	 GoodTrial	 allStim	 si
44	 1	 0	 x	 LineStimuli//3.8/stimNo138r0c0v3.8.jpg	 r	 4.859	 GoodTrial	 allStim	 si
45	 1	 0	 x	 LineStimuli//4.3/stimNo127r0c0v4.3.jpg	 r	 1.822	 GoodTrial	 allStim	 si
46	 1	 1	 right	 LineStimuli//4.3/stimNo114r10c15v4.3.jpg	 l	 1.667	 GoodTrial	 allStim	 si
47	 1	 1	 right	 LineStimuli//3.8/stimNo114r10c14v3.8.jpg	 l	 1.570	 GoodTrial	 allStim	 si
48	 1	 1	 left	 LineStimuli//3.3/stimNo108r13c2v3.3.jpg	 l	 1.506	 GoodTrial	 allStim	 si
49	 1	 1	 right	 LineStimuli//2.8/stimNo100r8c13v2.8.jpg	 l	 1.679	 GoodTrial	 allStim	 si
50	 1	 0	 x	 LineStimuli//2.3/stimNo154r0c0v2.3.jpg	 r	 3.037	 GoodTrial	 allStim	 si
1	 2	 0	 x	 LineStimuli//3.3/stimNo149r0c0v3.3.jpg	 r	 2.839	 GoodTrial	 allStim	 si
2	 2	 1	 right	 LineStimuli//3.8/stimNo112r12c16v3.8.jpg	 x	 0.752	 EARLY_RESPONSE	 allStim	 si
